,scanID,segmethod,hemisphere,nuclei,AVGDIST,manufacturerCode,model,fieldStrength
445,12,t1thomas,right,5,1.015132,2,Achieva,1.5
446,12,t1thomas,left,6,0.662301,2,Achieva,1.5
447,12,t1thomas,right,6,0.657821,2,Achieva,1.5
448,12,t1thomas,left,7,0.96104,2,Achieva,1.5
449,12,t1thomas,right,7,0.605903,2,Achieva,1.5
450,12,t1thomas,left,8,0.600176,2,Achieva,1.5
451,12,t1thomas,right,8,0.720227,2,Achieva,1.5
452,12,t1thomas,left,9,0.673036,2,Achieva,1.5
453,12,t1thomas,right,9,1.069892,2,Achieva,1.5
454,12,t1thomas,left,10,2.821559,2,Achieva,1.5
455,12,t1thomas,right,10,3.16783,2,Achieva,1.5
456,12,t1thomas,left,11,1.922825,2,Achieva,1.5
457,12,t1thomas,right,11,1.887274,2,Achieva,1.5
458,12,t1thomas,left,12,0.896621,2,Achieva,1.5
459,12,t1thomas,right,12,0.880699,2,Achieva,1.5
460,12,hipsthomas,left,2,0.572812,2,Achieva,1.5
461,12,hipsthomas,right,2,0.521569,2,Achieva,1.5
462,12,hipsthomas,left,4,0.516352,2,Achieva,1.5
463,12,hipsthomas,right,4,0.391565,2,Achieva,1.5
464,12,hipsthomas,left,5,0.871792,2,Achieva,1.5
465,12,hipsthomas,right,5,0.943385,2,Achieva,1.5
466,12,hipsthomas,left,6,0.369862,2,Achieva,1.5
467,12,hipsthomas,right,6,0.498629,2,Achieva,1.5
468,12,hipsthomas,left,7,0.672728,2,Achieva,1.5
469,12,hipsthomas,right,7,0.546226,2,Achieva,1.5
470,12,hipsthomas,left,8,0.659583,2,Achieva,1.5
471,12,hipsthomas,right,8,0.918979,2,Achieva,1.5
472,12,hipsthomas,left,9,0.462527,2,Achieva,1.5
473,12,hipsthomas,right,9,1.112872,2,Achieva,1.5
474,12,hipsthomas,left,10,2.001743,2,Achieva,1.5
475,12,hipsthomas,right,10,2.943662,2,Achieva,1.5
476,12,hipsthomas,left,11,0.658855,2,Achieva,1.5
477,12,hipsthomas,right,11,0.667394,2,Achieva,1.5
478,12,hipsthomas,left,12,0.643072,2,Achieva,1.5
479,12,hipsthomas,right,12,0.509902,2,Achieva,1.5
480,13,t1thomas,left,2,0.510392,3,Espree,1.5
481,13,t1thomas,right,2,0.316607,3,Espree,1.5
482,13,t1thomas,left,4,0.479006,3,Espree,1.5
483,13,t1thomas,right,4,0.362128,3,Espree,1.5
484,13,t1thomas,left,5,1.615533,3,Espree,1.5
485,13,t1thomas,right,5,1.837505,3,Espree,1.5
486,13,t1thomas,left,6,0.44096,3,Espree,1.5
487,13,t1thomas,right,6,0.385147,3,Espree,1.5
488,13,t1thomas,left,7,1.051838,3,Espree,1.5
489,13,t1thomas,right,7,0.608826,3,Espree,1.5
490,13,t1thomas,left,8,0.511146,3,Espree,1.5
491,13,t1thomas,right,8,0.660809,3,Espree,1.5
492,13,t1thomas,left,9,0.680761,3,Espree,1.5
493,13,t1thomas,right,9,1.160109,3,Espree,1.5
494,13,t1thomas,left,10,2.755724,3,Espree,1.5
495,13,t1thomas,right,10,2.964957,3,Espree,1.5
496,13,t1thomas,left,11,0.900513,3,Espree,1.5
497,13,t1thomas,right,11,0.78974,3,Espree,1.5
498,13,t1thomas,left,12,0.653018,3,Espree,1.5
499,13,t1thomas,right,12,0.577211,3,Espree,1.5
500,13,hipsthomas,left,2,0.831295,3,Espree,1.5
501,13,hipsthomas,right,2,0.509687,3,Espree,1.5
502,13,hipsthomas,left,4,0.80049,3,Espree,1.5
503,13,hipsthomas,right,4,0.487272,3,Espree,1.5
504,13,hipsthomas,left,5,0.978427,3,Espree,1.5
505,13,hipsthomas,right,5,0.973889,3,Espree,1.5
506,13,hipsthomas,left,6,0.527377,3,Espree,1.5
507,13,hipsthomas,right,6,0.524108,3,Espree,1.5
508,13,hipsthomas,left,7,0.884931,3,Espree,1.5
509,13,hipsthomas,right,7,0.793203,3,Espree,1.5
510,13,hipsthomas,left,8,0.705707,3,Espree,1.5
511,13,hipsthomas,right,8,0.981136,3,Espree,1.5
512,13,hipsthomas,left,9,0.447245,3,Espree,1.5
513,13,hipsthomas,right,9,0.942522,3,Espree,1.5
514,13,hipsthomas,left,10,1.882295,3,Espree,1.5
515,13,hipsthomas,right,10,2.889085,3,Espree,1.5
516,13,hipsthomas,left,11,0.504962,3,Espree,1.5
517,13,hipsthomas,right,11,0.495754,3,Espree,1.5
518,13,hipsthomas,left,12,0.570525,3,Espree,1.5
519,13,hipsthomas,right,12,0.428456,3,Espree,1.5
520,14,t1thomas,left,2,0.43181,1,DISCOVERY MR750,3.0
521,14,t1thomas,right,2,0.358773,1,DISCOVERY MR750,3.0
522,14,t1thomas,left,4,0.589137,1,DISCOVERY MR750,3.0
523,14,t1thomas,right,4,0.511293,1,DISCOVERY MR750,3.0
524,14,t1thomas,left,5,1.261464,1,DISCOVERY MR750,3.0
525,14,t1thomas,right,5,1.544098,1,DISCOVERY MR750,3.0
526,14,t1thomas,left,6,0.528204,1,DISCOVERY MR750,3.0
527,14,t1thomas,right,6,0.439495,1,DISCOVERY MR750,3.0
528,14,t1thomas,left,7,1.440219,1,DISCOVERY MR750,3.0
529,14,t1thomas,right,7,0.99352,1,DISCOVERY MR750,3.0
530,14,t1thomas,left,8,0.54927,1,DISCOVERY MR750,3.0
531,14,t1thomas,right,8,0.641956,1,DISCOVERY MR750,3.0
532,14,t1thomas,left,9,0.821198,1,DISCOVERY MR750,3.0
533,14,t1thomas,right,9,1.030997,1,DISCOVERY MR750,3.0
534,14,t1thomas,left,10,2.735979,1,DISCOVERY MR750,3.0
535,14,t1thomas,right,10,2.999943,1,DISCOVERY MR750,3.0
536,14,t1thomas,left,11,1.441996,1,DISCOVERY MR750,3.0
537,14,t1thomas,right,11,1.583016,1,DISCOVERY MR750,3.0
538,14,t1thomas,left,12,0.833967,1,DISCOVERY MR750,3.0
539,14,t1thomas,right,12,0.930553,1,DISCOVERY MR750,3.0
540,14,hipsthomas,left,2,0.5977,1,DISCOVERY MR750,3.0
541,14,hipsthomas,right,2,0.532123,1,DISCOVERY MR750,3.0
542,14,hipsthomas,left,4,0.673655,1,DISCOVERY MR750,3.0
543,14,hipsthomas,right,4,0.327945,1,DISCOVERY MR750,3.0
544,14,hipsthomas,left,5,1.063998,1,DISCOVERY MR750,3.0
545,14,hipsthomas,right,5,1.072956,1,DISCOVERY MR750,3.0
546,14,hipsthomas,left,6,0.426095,1,DISCOVERY MR750,3.0
547,14,hipsthomas,right,6,0.521375,1,DISCOVERY MR750,3.0
548,14,hipsthomas,left,7,1.028061,1,DISCOVERY MR750,3.0
549,14,hipsthomas,right,7,0.686294,1,DISCOVERY MR750,3.0
550,14,hipsthomas,left,8,0.682627,1,DISCOVERY MR750,3.0
551,14,hipsthomas,right,8,0.889478,1,DISCOVERY MR750,3.0
552,14,hipsthomas,left,9,0.63627,1,DISCOVERY MR750,3.0
553,14,hipsthomas,right,9,0.920698,1,DISCOVERY MR750,3.0
554,14,hipsthomas,left,10,2.453556,1,DISCOVERY MR750,3.0
555,14,hipsthomas,right,10,2.96078,1,DISCOVERY MR750,3.0
556,14,hipsthomas,left,11,0.568442,1,DISCOVERY MR750,3.0
557,14,hipsthomas,right,11,0.679656,1,DISCOVERY MR750,3.0
558,14,hipsthomas,left,12,0.612264,1,DISCOVERY MR750,3.0
559,14,hipsthomas,right,12,0.49424,1,DISCOVERY MR750,3.0
560,16,t1thomas,left,2,0.454417,2,Ingenia Ambition X,1.5
561,16,t1thomas,right,2,0.2841,2,Ingenia Ambition X,1.5
562,16,t1thomas,left,4,0.665304,2,Ingenia Ambition X,1.5
563,16,t1thomas,right,4,0.390358,2,Ingenia Ambition X,1.5
564,16,t1thomas,left,5,1.265726,2,Ingenia Ambition X,1.5
565,16,t1thomas,right,5,0.955123,2,Ingenia Ambition X,1.5
566,16,t1thomas,left,6,0.903528,2,Ingenia Ambition X,1.5
567,16,t1thomas,right,6,0.577415,2,Ingenia Ambition X,1.5
568,16,t1thomas,left,7,1.165457,2,Ingenia Ambition X,1.5
569,16,t1thomas,right,7,0.637723,2,Ingenia Ambition X,1.5
570,16,t1thomas,left,8,0.521251,2,Ingenia Ambition X,1.5
571,16,t1thomas,right,8,0.71028,2,Ingenia Ambition X,1.5
572,16,t1thomas,left,9,0.679441,2,Ingenia Ambition X,1.5
573,16,t1thomas,right,9,1.049344,2,Ingenia Ambition X,1.5
574,16,t1thomas,left,10,2.439319,2,Ingenia Ambition X,1.5
575,16,t1thomas,right,10,3.232061,2,Ingenia Ambition X,1.5
576,16,t1thomas,left,11,1.550069,2,Ingenia Ambition X,1.5
577,16,t1thomas,right,11,1.238259,2,Ingenia Ambition X,1.5
578,16,t1thomas,left,12,0.988134,2,Ingenia Ambition X,1.5
579,16,t1thomas,right,12,0.691802,2,Ingenia Ambition X,1.5
580,16,hipsthomas,left,2,0.624871,2,Ingenia Ambition X,1.5
581,16,hipsthomas,right,2,0.589387,2,Ingenia Ambition X,1.5
582,16,hipsthomas,left,4,0.613234,2,Ingenia Ambition X,1.5
583,16,hipsthomas,right,4,0.359876,2,Ingenia Ambition X,1.5
584,16,hipsthomas,left,5,0.942153,2,Ingenia Ambition X,1.5
585,16,hipsthomas,right,5,1.150592,2,Ingenia Ambition X,1.5
586,16,hipsthomas,left,6,0.508837,2,Ingenia Ambition X,1.5
587,16,hipsthomas,right,6,0.553541,2,Ingenia Ambition X,1.5
588,16,hipsthomas,left,7,0.634752,2,Ingenia Ambition X,1.5
589,16,hipsthomas,right,7,0.618657,2,Ingenia Ambition X,1.5
590,16,hipsthomas,left,8,0.759125,2,Ingenia Ambition X,1.5
591,16,hipsthomas,right,8,0.947685,2,Ingenia Ambition X,1.5
592,16,hipsthomas,left,9,0.550175,2,Ingenia Ambition X,1.5
593,16,hipsthomas,right,9,1.231514,2,Ingenia Ambition X,1.5
594,16,hipsthomas,left,10,2.244969,2,Ingenia Ambition X,1.5
595,16,hipsthomas,right,10,2.875144,2,Ingenia Ambition X,1.5
596,16,hipsthomas,left,11,0.56579,2,Ingenia Ambition X,1.5
597,16,hipsthomas,right,11,0.716267,2,Ingenia Ambition X,1.5
598,16,hipsthomas,left,12,0.513025,2,Ingenia Ambition X,1.5
599,16,hipsthomas,right,12,0.476931,2,Ingenia Ambition X,1.5
600,17,t1thomas,left,2,0.451423,1,Optima MR450w,1.5
601,17,t1thomas,right,2,0.286602,1,Optima MR450w,1.5
602,17,t1thomas,left,4,0.569536,1,Optima MR450w,1.5
603,17,t1thomas,right,4,0.424926,1,Optima MR450w,1.5
604,17,t1thomas,left,5,0.971059,1,Optima MR450w,1.5
605,17,t1thomas,right,5,1.102815,1,Optima MR450w,1.5
606,17,t1thomas,left,6,0.47796,1,Optima MR450w,1.5
607,17,t1thomas,right,6,0.438605,1,Optima MR450w,1.5
608,17,t1thomas,left,7,0.765975,1,Optima MR450w,1.5
609,17,t1thomas,right,7,0.518052,1,Optima MR450w,1.5
610,17,t1thomas,left,8,0.416235,1,Optima MR450w,1.5
611,17,t1thomas,right,8,0.551129,1,Optima MR450w,1.5
612,17,t1thomas,left,9,0.53672,1,Optima MR450w,1.5
613,17,t1thomas,right,9,1.017848,1,Optima MR450w,1.5
614,17,t1thomas,left,10,2.131015,1,Optima MR450w,1.5
615,17,t1thomas,right,10,3.057688,1,Optima MR450w,1.5
616,17,t1thomas,left,11,1.173882,1,Optima MR450w,1.5
617,17,t1thomas,right,11,0.902504,1,Optima MR450w,1.5
618,17,t1thomas,left,12,0.72287,1,Optima MR450w,1.5
619,17,t1thomas,right,12,0.700744,1,Optima MR450w,1.5
620,17,hipsthomas,left,2,0.657112,1,Optima MR450w,1.5
621,17,hipsthomas,right,2,0.527851,1,Optima MR450w,1.5
622,17,hipsthomas,left,4,0.730555,1,Optima MR450w,1.5
623,17,hipsthomas,right,4,0.479987,1,Optima MR450w,1.5
624,17,hipsthomas,left,5,0.910011,1,Optima MR450w,1.5
625,17,hipsthomas,right,5,1.002299,1,Optima MR450w,1.5
626,17,hipsthomas,left,6,0.388031,1,Optima MR450w,1.5
627,17,hipsthomas,right,6,0.454234,1,Optima MR450w,1.5
628,17,hipsthomas,left,7,0.489454,1,Optima MR450w,1.5
629,17,hipsthomas,right,7,0.547836,1,Optima MR450w,1.5
630,17,hipsthomas,left,8,0.573332,1,Optima MR450w,1.5
631,17,hipsthomas,right,8,0.959109,1,Optima MR450w,1.5
632,17,hipsthomas,left,9,0.436161,1,Optima MR450w,1.5
633,17,hipsthomas,right,9,0.924568,1,Optima MR450w,1.5
634,17,hipsthomas,left,10,1.977443,1,Optima MR450w,1.5
635,17,hipsthomas,right,10,2.830592,1,Optima MR450w,1.5
636,17,hipsthomas,left,11,0.583131,1,Optima MR450w,1.5
637,17,hipsthomas,right,11,0.695111,1,Optima MR450w,1.5
638,17,hipsthomas,left,12,0.536314,1,Optima MR450w,1.5
639,17,hipsthomas,right,12,0.50827,1,Optima MR450w,1.5
640,18,t1thomas,left,2,0.492691,3,Aera,1.5
641,18,t1thomas,right,2,0.363447,3,Aera,1.5
642,18,t1thomas,left,4,0.402794,3,Aera,1.5
643,18,t1thomas,right,4,0.489675,3,Aera,1.5
644,18,t1thomas,left,5,1.254113,3,Aera,1.5
645,18,t1thomas,right,5,1.669929,3,Aera,1.5
646,18,t1thomas,left,6,0.379232,3,Aera,1.5
647,18,t1thomas,right,6,0.428822,3,Aera,1.5
648,18,t1thomas,left,7,0.730311,3,Aera,1.5
649,18,t1thomas,right,7,0.664693,3,Aera,1.5
650,18,t1thomas,left,8,0.465996,3,Aera,1.5
651,18,t1thomas,right,8,0.727126,3,Aera,1.5
652,18,t1thomas,left,9,0.602904,3,Aera,1.5
653,18,t1thomas,right,9,1.077765,3,Aera,1.5
654,18,t1thomas,left,10,2.182444,3,Aera,1.5
655,18,t1thomas,right,10,3.049409,3,Aera,1.5
656,18,t1thomas,left,11,1.002212,3,Aera,1.5
657,18,t1thomas,right,11,1.223663,3,Aera,1.5
658,18,t1thomas,left,12,0.643927,3,Aera,1.5
659,18,t1thomas,right,12,0.684125,3,Aera,1.5
660,18,hipsthomas,left,2,0.802068,3,Aera,1.5
661,18,hipsthomas,right,2,0.707321,3,Aera,1.5
662,18,hipsthomas,left,4,0.667683,3,Aera,1.5
663,18,hipsthomas,right,4,0.417537,3,Aera,1.5
664,18,hipsthomas,left,5,0.908516,3,Aera,1.5
665,18,hipsthomas,right,5,0.964421,3,Aera,1.5
666,18,hipsthomas,left,6,0.448728,3,Aera,1.5
667,18,hipsthomas,right,6,0.50793,3,Aera,1.5
668,18,hipsthomas,left,7,0.927637,3,Aera,1.5
669,18,hipsthomas,right,7,0.671187,3,Aera,1.5
670,18,hipsthomas,left,8,0.731245,3,Aera,1.5
671,18,hipsthomas,right,8,0.930202,3,Aera,1.5
672,18,hipsthomas,left,9,0.503964,3,Aera,1.5
673,18,hipsthomas,right,9,0.907609,3,Aera,1.5
674,18,hipsthomas,left,10,2.040292,3,Aera,1.5
675,18,hipsthomas,right,10,2.390916,3,Aera,1.5
676,18,hipsthomas,left,11,0.61236,3,Aera,1.5
677,18,hipsthomas,right,11,0.895437,3,Aera,1.5
678,18,hipsthomas,left,12,0.59753,3,Aera,1.5
679,18,hipsthomas,right,12,0.576435,3,Aera,1.5
680,19,t1thomas,left,2,0.530105,3,Symphony,1.5
681,19,t1thomas,right,2,0.39815,3,Symphony,1.5
682,19,t1thomas,left,4,0.535302,3,Symphony,1.5
683,19,t1thomas,right,4,0.518391,3,Symphony,1.5
684,19,t1thomas,left,5,1.170847,3,Symphony,1.5
685,19,t1thomas,right,5,1.135121,3,Symphony,1.5
686,19,t1thomas,left,6,0.439273,3,Symphony,1.5
687,19,t1thomas,right,6,0.384768,3,Symphony,1.5
688,19,t1thomas,left,7,0.805898,3,Symphony,1.5
689,19,t1thomas,right,7,0.759082,3,Symphony,1.5
690,19,t1thomas,left,8,0.448575,3,Symphony,1.5
691,19,t1thomas,right,8,0.710534,3,Symphony,1.5
692,19,t1thomas,left,9,0.666248,3,Symphony,1.5
693,19,t1thomas,right,9,1.134759,3,Symphony,1.5
694,19,t1thomas,left,10,2.501518,3,Symphony,1.5
695,19,t1thomas,right,10,3.080313,3,Symphony,1.5
696,19,t1thomas,left,11,1.125254,3,Symphony,1.5
697,19,t1thomas,right,11,0.950174,3,Symphony,1.5
698,19,t1thomas,left,12,0.756602,3,Symphony,1.5
699,19,t1thomas,right,12,0.70175,3,Symphony,1.5
700,19,hipsthomas,left,2,0.796616,3,Symphony,1.5
701,19,hipsthomas,right,2,0.541974,3,Symphony,1.5
702,19,hipsthomas,left,4,0.805419,3,Symphony,1.5
703,19,hipsthomas,right,4,0.46381,3,Symphony,1.5
704,19,hipsthomas,left,5,1.01738,3,Symphony,1.5
705,19,hipsthomas,right,5,1.006615,3,Symphony,1.5
706,19,hipsthomas,left,6,0.468035,3,Symphony,1.5
707,19,hipsthomas,right,6,0.456828,3,Symphony,1.5
708,19,hipsthomas,left,7,0.904343,3,Symphony,1.5
709,19,hipsthomas,right,7,0.699516,3,Symphony,1.5
710,19,hipsthomas,left,8,0.676993,3,Symphony,1.5
711,19,hipsthomas,right,8,0.957434,3,Symphony,1.5
712,19,hipsthomas,left,9,0.471034,3,Symphony,1.5
713,19,hipsthomas,right,9,0.915394,3,Symphony,1.5
714,19,hipsthomas,left,10,2.154633,3,Symphony,1.5
715,19,hipsthomas,right,10,2.62031,3,Symphony,1.5
716,19,hipsthomas,left,11,0.519161,3,Symphony,1.5
717,19,hipsthomas,right,11,0.793685,3,Symphony,1.5
718,19,hipsthomas,left,12,0.599952,3,Symphony,1.5
719,19,hipsthomas,right,12,0.559985,3,Symphony,1.5
720,21,t1thomas,left,2,0.427815,3,Skyra,3.0
721,21,t1thomas,right,2,0.277514,3,Skyra,3.0
722,21,t1thomas,left,4,0.457452,3,Skyra,3.0
723,21,t1thomas,right,4,0.35677,3,Skyra,3.0
724,21,t1thomas,left,5,1.798392,3,Skyra,3.0
725,21,t1thomas,right,5,1.283086,3,Skyra,3.0
726,21,t1thomas,left,6,0.428216,3,Skyra,3.0
727,21,t1thomas,right,6,0.418949,3,Skyra,3.0
728,21,t1thomas,left,7,0.76905,3,Skyra,3.0
729,21,t1thomas,right,7,0.585225,3,Skyra,3.0
730,21,t1thomas,left,8,0.453091,3,Skyra,3.0
731,21,t1thomas,right,8,0.64027,3,Skyra,3.0
732,21,t1thomas,left,9,0.623963,3,Skyra,3.0
733,21,t1thomas,right,9,1.153847,3,Skyra,3.0
734,21,t1thomas,left,10,2.123944,3,Skyra,3.0
735,21,t1thomas,right,10,3.027706,3,Skyra,3.0
736,21,t1thomas,left,11,0.956884,3,Skyra,3.0
737,21,t1thomas,right,11,1.085317,3,Skyra,3.0
738,21,t1thomas,left,12,0.706011,3,Skyra,3.0
739,21,t1thomas,right,12,0.637754,3,Skyra,3.0
740,21,hipsthomas,left,2,0.636632,3,Skyra,3.0
741,21,hipsthomas,right,2,0.526332,3,Skyra,3.0
742,21,hipsthomas,left,4,0.6974,3,Skyra,3.0
743,21,hipsthomas,right,4,0.412833,3,Skyra,3.0
744,21,hipsthomas,left,5,0.898112,3,Skyra,3.0
745,21,hipsthomas,right,5,0.914489,3,Skyra,3.0
746,21,hipsthomas,left,6,0.483168,3,Skyra,3.0
747,21,hipsthomas,right,6,0.553696,3,Skyra,3.0
748,21,hipsthomas,left,7,0.801788,3,Skyra,3.0
749,21,hipsthomas,right,7,0.833247,3,Skyra,3.0
750,21,hipsthomas,left,8,0.6745,3,Skyra,3.0
751,21,hipsthomas,right,8,0.977126,3,Skyra,3.0
752,21,hipsthomas,left,9,0.612115,3,Skyra,3.0
753,21,hipsthomas,right,9,1.160536,3,Skyra,3.0
754,21,hipsthomas,left,10,2.069408,3,Skyra,3.0
755,21,hipsthomas,right,10,2.665643,3,Skyra,3.0
756,21,hipsthomas,left,11,0.547035,3,Skyra,3.0
757,21,hipsthomas,right,11,0.698213,3,Skyra,3.0
758,21,hipsthomas,left,12,0.525842,3,Skyra,3.0
759,21,hipsthomas,right,12,0.51339,3,Skyra,3.0
760,22,t1thomas,left,2,0.534605,3,Espree,1.5
761,22,t1thomas,right,2,0.289806,3,Espree,1.5
762,22,t1thomas,left,4,0.499316,3,Espree,1.5
763,22,t1thomas,right,4,0.41352,3,Espree,1.5
764,22,t1thomas,left,5,1.010476,3,Espree,1.5
765,22,t1thomas,right,5,1.299476,3,Espree,1.5
766,22,t1thomas,left,6,0.465613,3,Espree,1.5
767,22,t1thomas,right,6,0.421872,3,Espree,1.5
768,22,t1thomas,left,7,0.904173,3,Espree,1.5
769,22,t1thomas,right,7,0.603075,3,Espree,1.5
770,22,t1thomas,left,8,0.475354,3,Espree,1.5
771,22,t1thomas,right,8,0.6534,3,Espree,1.5
772,22,t1thomas,left,9,0.655,3,Espree,1.5
773,22,t1thomas,right,9,1.053091,3,Espree,1.5
774,22,t1thomas,left,10,2.523592,3,Espree,1.5
775,22,t1thomas,right,10,2.981052,3,Espree,1.5
776,22,t1thomas,left,11,0.899947,3,Espree,1.5
777,22,t1thomas,right,11,1.25074,3,Espree,1.5
778,22,t1thomas,left,12,0.647099,3,Espree,1.5
779,22,t1thomas,right,12,0.690014,3,Espree,1.5
780,22,hipsthomas,left,2,0.759583,3,Espree,1.5
781,22,hipsthomas,right,2,0.44042,3,Espree,1.5
782,22,hipsthomas,left,4,0.77519,3,Espree,1.5
783,22,hipsthomas,right,4,0.450548,3,Espree,1.5
784,22,hipsthomas,left,5,0.865388,3,Espree,1.5
785,22,hipsthomas,right,5,0.916912,3,Espree,1.5
786,22,hipsthomas,left,6,0.447385,3,Espree,1.5
787,22,hipsthomas,right,6,0.563896,3,Espree,1.5
788,22,hipsthomas,left,7,0.714798,3,Espree,1.5
789,22,hipsthomas,right,7,0.738923,3,Espree,1.5
790,22,hipsthomas,left,8,0.640412,3,Espree,1.5
791,22,hipsthomas,right,8,0.958685,3,Espree,1.5
792,22,hipsthomas,left,9,0.580398,3,Espree,1.5
793,22,hipsthomas,right,9,1.189288,3,Espree,1.5
794,22,hipsthomas,left,10,2.181349,3,Espree,1.5
795,22,hipsthomas,right,10,3.043256,3,Espree,1.5
796,22,hipsthomas,left,11,0.445726,3,Espree,1.5
797,22,hipsthomas,right,11,0.719397,3,Espree,1.5
798,22,hipsthomas,left,12,0.488488,3,Espree,1.5
799,22,hipsthomas,right,12,0.507297,3,Espree,1.5
800,23,t1thomas,left,2,0.458991,1,Optima MR450w,1.5
801,23,t1thomas,right,2,0.362643,1,Optima MR450w,1.5
802,23,t1thomas,left,4,0.669387,1,Optima MR450w,1.5
803,23,t1thomas,right,4,0.457046,1,Optima MR450w,1.5
804,23,t1thomas,left,5,1.153444,1,Optima MR450w,1.5
805,23,t1thomas,right,5,1.147473,1,Optima MR450w,1.5
806,23,t1thomas,left,6,0.630546,1,Optima MR450w,1.5
807,23,t1thomas,right,6,0.532233,1,Optima MR450w,1.5
808,23,t1thomas,left,7,1.189689,1,Optima MR450w,1.5
809,23,t1thomas,right,7,0.974259,1,Optima MR450w,1.5
810,23,t1thomas,left,8,0.448745,1,Optima MR450w,1.5
811,23,t1thomas,right,8,0.504564,1,Optima MR450w,1.5
812,23,t1thomas,left,9,0.603578,1,Optima MR450w,1.5
813,23,t1thomas,right,9,1.010223,1,Optima MR450w,1.5
814,23,t1thomas,left,10,2.098582,1,Optima MR450w,1.5
815,23,t1thomas,right,10,3.065271,1,Optima MR450w,1.5
816,23,t1thomas,left,11,1.280201,1,Optima MR450w,1.5
817,23,t1thomas,right,11,1.110721,1,Optima MR450w,1.5
818,23,t1thomas,left,12,1.144821,1,Optima MR450w,1.5
819,23,t1thomas,right,12,0.801735,1,Optima MR450w,1.5
820,23,hipsthomas,left,2,0.684681,1,Optima MR450w,1.5
821,23,hipsthomas,right,2,0.391876,1,Optima MR450w,1.5
822,23,hipsthomas,left,4,0.885652,1,Optima MR450w,1.5
823,23,hipsthomas,right,4,0.559356,1,Optima MR450w,1.5
824,23,hipsthomas,left,5,1.093753,1,Optima MR450w,1.5
825,23,hipsthomas,right,5,0.926011,1,Optima MR450w,1.5
826,23,hipsthomas,left,6,0.570344,1,Optima MR450w,1.5
827,23,hipsthomas,right,6,0.400811,1,Optima MR450w,1.5
828,23,hipsthomas,left,7,0.906315,1,Optima MR450w,1.5
829,23,hipsthomas,right,7,0.534758,1,Optima MR450w,1.5
830,23,hipsthomas,left,8,0.586334,1,Optima MR450w,1.5
831,23,hipsthomas,right,8,0.728775,1,Optima MR450w,1.5
832,23,hipsthomas,left,9,0.675194,1,Optima MR450w,1.5
833,23,hipsthomas,right,9,1.238971,1,Optima MR450w,1.5
834,23,hipsthomas,left,10,2.429188,1,Optima MR450w,1.5
835,23,hipsthomas,right,10,2.900031,1,Optima MR450w,1.5
836,23,hipsthomas,left,11,0.673327,1,Optima MR450w,1.5
837,23,hipsthomas,right,11,0.761531,1,Optima MR450w,1.5
838,23,hipsthomas,left,12,0.730811,1,Optima MR450w,1.5
839,23,hipsthomas,right,12,0.615536,1,Optima MR450w,1.5
840,25,t1thomas,left,2,0.495171,3,Aera,1.5
841,25,t1thomas,right,2,0.28851,3,Aera,1.5
842,25,t1thomas,left,4,0.604146,3,Aera,1.5
843,25,t1thomas,right,4,0.415446,3,Aera,1.5
844,25,t1thomas,left,5,1.028656,3,Aera,1.5
845,25,t1thomas,right,5,1.022832,3,Aera,1.5
846,25,t1thomas,left,6,0.649334,3,Aera,1.5
847,25,t1thomas,right,6,0.491273,3,Aera,1.5
848,25,t1thomas,left,7,0.785373,3,Aera,1.5
849,25,t1thomas,right,7,0.697516,3,Aera,1.5
850,25,t1thomas,left,8,0.430485,3,Aera,1.5
851,25,t1thomas,right,8,0.69897,3,Aera,1.5
852,25,t1thomas,left,9,0.702443,3,Aera,1.5
853,25,t1thomas,right,9,1.076878,3,Aera,1.5
854,25,t1thomas,left,10,2.325704,3,Aera,1.5
855,25,t1thomas,right,10,3.044677,3,Aera,1.5
856,25,t1thomas,left,11,1.208,3,Aera,1.5
857,25,t1thomas,right,11,1.561298,3,Aera,1.5
858,25,t1thomas,left,12,0.849456,3,Aera,1.5
859,25,t1thomas,right,12,0.78815,3,Aera,1.5
860,25,hipsthomas,left,2,0.60217,3,Aera,1.5
861,25,hipsthomas,right,2,0.465044,3,Aera,1.5
862,25,hipsthomas,left,4,0.773659,3,Aera,1.5
863,25,hipsthomas,right,4,0.383877,3,Aera,1.5
864,25,hipsthomas,left,5,0.947738,3,Aera,1.5
865,25,hipsthomas,right,5,1.080512,3,Aera,1.5
866,25,hipsthomas,left,6,0.416237,3,Aera,1.5
867,25,hipsthomas,right,6,0.443305,3,Aera,1.5
868,25,hipsthomas,left,7,0.496916,3,Aera,1.5
869,25,hipsthomas,right,7,0.447638,3,Aera,1.5
870,25,hipsthomas,left,8,0.749156,3,Aera,1.5
871,25,hipsthomas,right,8,0.93263,3,Aera,1.5
872,25,hipsthomas,left,9,0.562049,3,Aera,1.5
873,25,hipsthomas,right,9,1.079327,3,Aera,1.5
874,25,hipsthomas,left,10,2.055197,3,Aera,1.5
875,25,hipsthomas,right,10,2.776658,3,Aera,1.5
876,25,hipsthomas,left,11,0.564161,3,Aera,1.5
877,25,hipsthomas,right,11,0.688719,3,Aera,1.5
878,25,hipsthomas,left,12,0.561717,3,Aera,1.5
879,25,hipsthomas,right,12,0.449029,3,Aera,1.5
880,26,t1thomas,left,2,0.46185,3,Aera,1.5
881,26,t1thomas,right,2,0.308872,3,Aera,1.5
882,26,t1thomas,left,4,0.606806,3,Aera,1.5
883,26,t1thomas,right,4,0.524516,3,Aera,1.5
